Date,Open,High,Low,Close,Adj Close,Volume
2020-09-25,10910.500000,11177.730469,10851.679688,11151.129883,11151.129883,3767230000
2020-09-28,11332.320313,11369.400391,11243.240234,11364.450195,11364.450195,3562900000
2020-09-29,11354.700195,11396.219727,11305.790039,11322.950195,11322.950195,3363870000
2020-09-30,11328.549805,11535.009766,11328.549805,11418.059570,11418.059570,4228200000
2020-10-01,11554.959961,11606.730469,11488.599609,11583.200195,11583.200195,3978100000
2020-10-02,11328.849609,11479.080078,11225.169922,11255.690430,11255.690430,3715090000
2020-10-05,11345.240234,11512.059570,11336.070313,11509.059570,11509.059570,3597940000
2020-10-06,11476.679688,11536.419922,11256.259766,11291.269531,11291.269531,4360550000
2020-10-07,11412.650391,11519.549805,11382.480469,11503.190430,11503.190430,3891460000
2020-10-08,11576.440430,11582.780273,11510.240234,11550.940430,11550.940430,3486530000
2020-10-09,11615.570313,11727.599609,11600.860352,11725.849609,11725.849609,3475620000
2020-10-12,11900.120117,12204.750000,11880.230469,12088.110352,12088.110352,3862990000
2020-10-13,12131.070313,12187.780273,12032.750000,12083.169922,12083.169922,3607730000
2020-10-14,12105.099609,12159.209961,11913.570313,11985.360352,11985.360352,3393010000
2020-10-15,11767.269531,11928.629883,11765.490234,11898.570313,11898.570313,3304490000
2020-10-16,11952.120117,12034.129883,11824.139648,11852.169922,11852.169922,3156270000
2020-10-19,11913.009766,11962.469727,11606.480469,11634.349609,11634.349609,3455430000
2020-10-20,11679.080078,11801.400391,11613.759766,11677.839844,11677.839844,3483200000
2020-10-21,11686.190430,11789.459961,11646.480469,11665.370117,11665.370117,3445520000
2020-10-22,11712.639648,11739.219727,11529.730469,11662.910156,11662.910156,3414590000
2020-10-23,11680.730469,11693.009766,11569.089844,11692.570313,11692.570313,3134240000
2020-10-26,11584.169922,11708.080078,11360.730469,11504.519531,11504.519531,3186950000
2020-10-27,11560.860352,11633.490234,11503.099609,11598.950195,11598.950195,3079530000
2020-10-28,11400.480469,11426.099609,11136.099609,11142.759766,11142.759766,3912580000
2020-10-29,11214.330078,11467.370117,11187.080078,11350.740234,11350.740234,3222460000
2020-10-30,11265.700195,11293.759766,10960.019531,11052.950195,11052.950195,3662840000
2020-11-02,11152.480469,11222.519531,10957.110352,11084.759766,11084.759766,3196720000
2020-11-03,11155.849609,11356.080078,11115.549805,11279.910156,11279.910156,3190710000
2020-11-04,11627.759766,11846.459961,11564.910156,11777.019531,11777.019531,3606820000
2020-11-05,12021.769531,12117.040039,11977.070313,12078.070313,12078.070313,3823380000
2020-11-06,12044.290039,12116.910156,11895.500000,12091.349609,12091.349609,4156030000
2020-11-09,12194.709961,12268.660156,11818.240234,11830.389648,11830.389648,5823620000
2020-11-10,11704.459961,11761.950195,11512.459961,11624.290039,11624.290039,4712950000
2020-11-11,11734.809570,11904.129883,11714.320313,11892.929688,11892.929688,3823270000
2020-11-12,11924.150391,11976.889648,11786.089844,11827.139648,11827.139648,3862690000
2020-11-13,11910.620117,11957.089844,11808.950195,11937.839844,11937.839844,3640680000
2020-11-16,11925.360352,12035.500000,11891.849609,12013.379883,12013.379883,4138920000
2020-11-17,12030.269531,12047.129883,11964.200195,11977.490234,11977.490234,4122770000
2020-11-18,11963.360352,12027.150391,11892.540039,11894.709961,11894.709961,4699160000
2020-11-19,11863.120117,12000.290039,11842.660156,11985.429688,11985.429688,5322580000
2020-11-20,11976.000000,12017.419922,11903.570313,11906.440430,11906.440430,5319340000
2020-11-23,11959.889648,12001.830078,11817.530273,11905.940430,11905.940430,5360830000
2020-11-24,11952.700195,12094.160156,11878.309570,12079.809570,12079.809570,6277790000
2020-11-25,12112.110352,12174.990234,12081.509766,12152.219727,12152.219727,4425030000
2020-11-27,12220.370117,12306.709961,12214.450195,12258.209961,12258.209961,3401890000
2020-11-30,12278.780273,12299.610352,12090.929688,12268.320313,12268.320313,7693430000
2020-12-01,12387.620117,12510.019531,12338.360352,12455.330078,12455.330078,6467180000
2020-12-02,12390.580078,12472.250000,12318.269531,12456.410156,12456.410156,5150820000
2020-12-03,12469.160156,12538.919922,12445.360352,12467.129883,12467.129883,5182100000
2020-12-04,12479.910156,12531.209961,12450.509766,12528.480469,12528.480469,5044210000
2020-12-07,12523.570313,12610.000000,12523.120117,12596.469727,12596.469727,4741690000
2020-12-08,12574.839844,12651.349609,12504.969727,12635.719727,12635.719727,4758170000
2020-12-09,12626.969727,12643.240234,12311.299805,12364.639648,12364.639648,5131720000
2020-12-10,12268.469727,12447.849609,12226.129883,12401.740234,12401.740234,4470060000
2020-12-11,12327.070313,12378.610352,12236.799805,12375.410156,12375.410156,4268140000
2020-12-14,12427.860352,12544.309570,12426.250000,12462.209961,12462.209961,4458140000
2020-12-15,12565.280273,12596.839844,12467.570313,12595.919922,12595.919922,4377950000
2020-12-16,12607.870117,12698.110352,12568.709961,12668.160156,12668.160156,4561600000
2020-12-17,12741.639648,12760.969727,12685.980469,12752.059570,12752.059570,4994090000
2020-12-18,12786.919922,12793.469727,12611.219727,12738.179688,12738.179688,7088670000
2020-12-21,12575.599609,12706.440430,12474.030273,12690.259766,12690.259766,5156470000
2020-12-22,12715.480469,12761.230469,12606.419922,12717.559570,12717.559570,5700760000
2020-12-23,12733.750000,12737.589844,12649.599609,12653.139648,12653.139648,7028650000
2020-12-24,12668.200195,12732.549805,12665.799805,12711.009766,12711.009766,3305950000
2020-12-28,12813.969727,12861.910156,12747.049805,12838.860352,12838.860352,5076340000
2020-12-29,12909.860352,12925.530273,12816.589844,12843.490234,12843.490234,4680780000
2020-12-30,12900.030273,12917.450195,12828.790039,12845.360352,12845.360352,5292210000
2020-12-31,12852.959961,12904.089844,12804.750000,12888.280273,12888.280273,4771390000
2021-01-04,12950.219727,12950.219727,12537.419922,12694.660156,12694.660156,6546740000
2021-01-05,12663.129883,12809.669922,12663.129883,12802.379883,12802.379883,6904420000
2021-01-06,12601.259766,12803.290039,12569.419922,12623.349609,12623.349609,7648340000
2021-01-07,12745.410156,12966.679688,12744.820313,12939.570313,12939.570313,6777010000
2021-01-08,13037.240234,13113.089844,12939.730469,13105.200195,13105.200195,7223660000
2021-01-11,12961.500000,13023.209961,12883.589844,12902.490234,12902.490234,6876420000
2021-01-12,12916.099609,12957.429688,12783.709961,12892.089844,12892.089844,7181380000
2021-01-13,12911.870117,13008.849609,12878.019531,12973.629883,12973.629883,7072920000
2021-01-14,13010.940430,13037.049805,12886.160156,12898.690430,12898.690430,6671090000
2021-01-15,12898.089844,12941.290039,12758.099609,12803.929688,12803.929688,6402970000
2021-01-19,12921.610352,13012.089844,12861.299805,12996.540039,12996.540039,6229100000
2021-01-20,13155.120117,13332.259766,13138.299805,13296.450195,13296.450195,6771630000
2021-01-21,13356.700195,13433.690430,13297.790039,13404.990234,13404.990234,7183390000
2021-01-22,13356.179688,13404.769531,13336.900391,13366.400391,13366.400391,5931240000
2021-01-25,13515.629883,13563.700195,13205.589844,13483.290039,13483.290039,7139410000
2021-01-26,13507.469727,13536.299805,13440.320313,13490.190430,13490.190430,6781460000
2021-01-27,13371.160156,13393.509766,13034.139648,13112.650391,13112.650391,11102160000
2021-01-28,13163.320313,13401.849609,13150.099609,13201.530273,13201.530273,9823150000
2021-01-29,13124.700195,13167.870117,12845.429688,12925.379883,12925.379883,7809670000
2021-02-01,13067.650391,13280.219727,12983.099609,13248.900391,13248.900391,7014220000
2021-02-02,13371.370117,13501.230469,13363.759766,13456.120117,13456.120117,7240220000
2021-02-03,13555.030273,13561.450195,13400.080078,13402.370117,13402.370117,7465240000
2021-02-04,13454.849609,13563.129883,13406.440430,13560.889648,13560.889648,7218680000
2021-02-05,13592.769531,13642.959961,13527.809570,13603.959961,13603.959961,6697720000
